neighborhood_name,centroid_lat,centroid_lon
114,43.64847831884755,-79.48902964883659
087,43.64484373170605,-79.48787422644078
016,43.641824314507325,-79.49104489370865
114,43.65403532730279,-79.4910439615632
089,43.657638010789555,-79.48758056493948
016,43.64847380559241,-79.4942516224619
015,43.65059864293545,-79.49350753690977
114,43.66073470850183,-79.49538326551105
111,43.667162229951586,-79.49374237691958
089,43.663185677720946,-79.4922021612487
111,43.672895764700954,-79.4956512076226
115,43.685019928267764,-79.4972846298652
111,43.68039169317667,-79.49816514834612
115,43.6908638621855,-79.50038874101591
113,43.69594001640294,-79.50433555439925
112,43.69250194472471,-79.49580466450163
030,43.69571674659923,-79.49851338491055
113,43.702264192335015,-79.50534094131432
030,43.70028101558829,-79.50047956084843
028,43.70549619856113,-79.50097606545728
113,43.70812787492522,-79.50675979643287
028,43.71236607282434,-79.50263087463871
023,43.71293163113697,-79.50790318610487
154,43.722391287950124,-79.50608347293337
028,43.71762072872484,-79.5043199458434
023,43.71686409589158,-79.5088922101604
154,43.7305048979691,-79.508176428076
025,43.735310947567484,-79.50795155846504
154,43.73737788405215,-79.51356417864243
025,43.74164324135896,-79.50997159533978
027,43.75227080548437,-79.5084902677639
025,43.751057934391035,-79.51258690897487
025,43.7570217777321,-79.51354984999176
024,43.76191611878217,-79.51456874654664
027,43.773029916136316,-79.51490361237028
024,43.769135040170916,-79.51748760760255
027,43.77604097160988,-79.51711923105296
024,43.774995603243795,-79.52189677649335
161,43.618222273010176,-79.47700042531775
161,43.62611106380381,-79.47639487894429
016,43.62963834341975,-79.4801990579962
161,43.63205108299562,-79.47460889971016
087,43.638192260610474,-79.47650703473954
085,43.63342555195207,-79.4726957163799
016,43.63432264368185,-79.47929051439348
114,43.64934444505674,-79.48504438311122
089,43.65037828099879,-79.48051683819939
088,43.651344823391376,-79.47605502780176
087,43.6454586988302,-79.47958672154225
090,43.66068824301763,-79.47914617487743
114,43.651243810542034,-79.48561152456242
089,43.6551661231349,-79.48234672275174
088,43.65674772371174,-79.47775142416404
090,43.665866004259556,-79.48066866968773
111,43.66828573080827,-79.48597203884117
089,43.66325024058169,-79.48523133577775
090,43.67191500034625,-79.48031853042852
111,43.674993614370734,-79.48590371637465
115,43.68574796623036,-79.48937506353282
112,43.68901562097887,-79.48648164928784
111,43.68167776305428,-79.48719618985065
110,43.68701779332471,-79.4845326994356
115,43.689647355938895,-79.49301176099708
112,43.692320005359214,-79.48922681857023
030,43.697004695476025,-79.49053536421411
030,43.70239072695627,-79.49168555111977
029,43.708765149118726,-79.4883935498504
028,43.70716040281563,-79.49308960461708
029,43.71534149764598,-79.490147096844
028,43.713872471086034,-79.49492947115917
154,43.72418548581048,-79.49630042443444
029,43.72004953225398,-79.49141407207887
028,43.71903853534489,-79.49656813848928
155,43.73475288037235,-79.49469567794578
154,43.73141923768694,-79.49851915181891
025,43.73666838033542,-79.49911108748171
155,43.74124406684096,-79.49572155178204
027,43.746483501603706,-79.49800149924631
025,43.74270099394552,-79.50151114535386
027,43.75337828831868,-79.50216167154127
025,43.751605213248,-79.50614990185797
027,43.763508920707785,-79.50357066488912
025,43.75848173569186,-79.5069058292692
024,43.76267645857597,-79.5083693637726
027,43.77280755297347,-79.50664913858793
024,43.7672156708646,-79.51032125399186
027,43.778091599506034,-79.50764968920623
161,43.62740884383239,-79.4704434771191
085,43.63201447978989,-79.47101469971167
161,43.632013081550554,-79.4716155365945
087,43.63962498648987,-79.46837462930432
085,43.635260250944185,-79.46740011012281
088,43.65240577495863,-79.47114598757808
087,43.647578594053805,-79.46981478488132
090,43.661764093796684,-79.47115147249873
088,43.656956421777295,-79.47202743042602
090,43.667272522509975,-79.47400913869973
091,43.67893025889857,-79.47169662113133
090,43.67484322002045,-79.47427738128289
111,43.67780943402835,-79.47788196526746
110,43.681267192145384,-79.47341045924522
115,43.68534493196955,-79.48293649306422
112,43.690519134537325,-79.47900097262233
111,43.68279973587503,-79.48049430717836
110,43.68623509697732,-79.47735576353872
112,43.694188061801206,-79.47971112473844
030,43.699070785611475,-79.48078735267163
030,43.704524670246286,-79.48190045533852
029,43.70940026403173,-79.48300672312604
029,43.716179902546656,-79.48440472324062
155,43.728739858375654,-79.48580466533282
154,43.72445360393994,-79.487139890436
029,43.72147349595467,-79.48508577246076
155,43.73574298814927,-79.48856286953112
154,43.729863916144055,-79.49241480137053
155,43.74230360642727,-79.48994979534054
027,43.747191861275645,-79.49100050139133
027,43.755305806576,-79.49272119087335
027,43.76508728258332,-79.4948003077815
027,43.77486875859067,-79.49687942468967
027,43.780282966285945,-79.49782156362546
087,43.64198459898255,-79.4582269893513
085,43.63797597529081,-79.45759822415032
088,43.65451285867843,-79.46139621036289
087,43.6496904051189,-79.46004182641312
171,43.665474774445116,-79.45830698959067
090,43.663086505701614,-79.46290734715014
088,43.65819908249601,-79.46185278554337
171,43.66662671663055,-79.45899855022118
091,43.671749601411214,-79.46188105197632
090,43.66830036731981,-79.4654002178058
091,43.677669327505775,-79.46518142079996
090,43.67521852096127,-79.46932439188008
110,43.682124861123256,-79.46703785191974
109,43.69168264012677,-79.46408125505968
108,43.693584727725344,-79.46478806625032
112,43.692526526110896,-79.46956026111876
110,43.68768636489104,-79.46820352171116
108,43.69738752662366,-79.46575762285785
112,43.696174808872065,-79.47057516610344
031,43.70220955194317,-79.46696136569923
030,43.70101496985534,-79.47184706210628
031,43.709288589591786,-79.4685393158104
030,43.70664692060538,-79.47308393154836
029,43.71153234868699,-79.47413816365155
031,43.71904958215657,-79.47054801433808
029,43.71809735042951,-79.47545662696227
155,43.72849186110775,-79.4768268898769
031,43.72454250917444,-79.47166904174412
029,43.72346990433249,-79.47636124963826
155,43.73782197146951,-79.47878148104965
155,43.74725673092567,-79.47985502361085
027,43.748866666441074,-79.48452428205837
155,43.75364189829657,-79.47979223601159
027,43.7577017584597,-79.48320613877065
027,43.767166399491515,-79.48501883177417
027,43.77694787549885,-79.48709794868235
027,43.782436950434715,-79.48813567237592
085,43.636519119851044,-79.44443994899207
087,43.64242909362615,-79.45035472759503
086,43.64351543740753,-79.44564188880841
085,43.63797413944469,-79.44817711277945
171,43.657327222763634,-79.4481569250336
088,43.65629954037649,-79.4530354450208
087,43.650949864868025,-79.4530266652402
086,43.65170925632182,-79.4484756367924
083,43.65553042483347,-79.44716168242937
171,43.66267210253731,-79.45123603381441
091,43.66729068828791,-79.44954471592274
090,43.663779044110335,-79.45734041942114
088,43.65903987015388,-79.4546400624085
171,43.66790766867851,-79.4533304383877
092,43.674459264168384,-79.45235234702395
091,43.67085000052698,-79.45550271642743
109,43.68432653164598,-79.4567772469846
092,43.679743988158464,-79.45491536191784
091,43.678199131091944,-79.45959481146753
110,43.68309611187126,-79.4616055855425
109,43.689972512889604,-79.45823972964419
108,43.69477852610327,-79.45946899324932
110,43.68733346953788,-79.4627312422128
108,43.69848286748753,-79.46018082069439
031,43.70336674901611,-79.46125188068677
031,43.710556660355664,-79.46276265431777
031,43.72033813636302,-79.46484177122593
155,43.73065312165835,-79.46703438631334
031,43.725762573249646,-79.46599397642304
155,43.739901088377685,-79.46900000504229
155,43.74930482660226,-79.47134360930896
027,43.753900246874714,-79.46812595244567
155,43.75468082342015,-79.47484078966035
027,43.759815345385135,-79.47303466334438
027,43.76924551639969,-79.47523735576682
027,43.77902699240703,-79.477316472675
027,43.784622221097486,-79.47836971962894
085,43.630355409649,-79.43067771135668
085,43.635528528531644,-79.4357892598208
086,43.64386262879862,-79.43910820841565
085,43.63981895354813,-79.43759460850052
084,43.64781261048568,-79.43650022740925
171,43.65874657198464,-79.44141969002824
086,43.6495456227894,-79.44364774884367
084,43.65006363277617,-79.43904629253409
083,43.6545888298682,-79.44041450592442
172,43.667985861902416,-79.43860512917345
171,43.66367983875737,-79.44263099284159
171,43.670448025818025,-79.44404593450169
107,43.67909639600606,-79.44164661525669
092,43.675313365537136,-79.44506812563436
109,43.68584361278395,-79.44938436564306
107,43.68479562238212,-79.44363267880809
092,43.68110204351267,-79.44747383115897
109,43.691301916652336,-79.45105806743236
108,43.696916061559385,-79.44966453804368
107,43.6927169737528,-79.4462828831049
108,43.70061106569438,-79.45041181315963
031,43.70549573428391,-79.45147933376789
031,43.71263577726385,-79.45298117831041
031,43.7224172532712,-79.45506029521859
155,43.73331312543135,-79.4587388598378
033,43.73183328937841,-79.45488721081749
031,43.72785899715338,-79.45619339908548
155,43.742299190141054,-79.45999132114602
033,43.740645020682706,-79.45598382960851
155,43.74847725381112,-79.4619242118469
034,43.75404059286729,-79.46014172621982
033,43.74989784391598,-79.45738627910507
027,43.75310608502837,-79.4650022517611
034,43.76187799672672,-79.46185870167562
027,43.760801062795984,-79.46674119597365
035,43.77330095394738,-79.46291299302393
034,43.771228827044695,-79.4642979102936
027,43.770526295557204,-79.46887698042897
035,43.78522228221782,-79.46528270161663
034,43.78072670361673,-79.46626987862189
027,43.78047663345163,-79.4710463988549
035,43.787521102639815,-79.46518021210622
034,43.78681663612191,-79.4682770902516
027,43.78609898601671,-79.47183412162819
163,43.63021255698275,-79.42308035433425
085,43.6303738415354,-79.42896407680192
163,43.633094544420814,-79.42462406347316
085,43.637102745176044,-79.42721366715344
084,43.64150415316662,-79.42393513302459
086,43.642832593398865,-79.43146000694831
085,43.64136668691122,-79.4300289451061
084,43.646768691212976,-79.42841637406191
081,43.650217359757,-79.42471550085148
172,43.66088555333211,-79.43129473776453
171,43.659875354644335,-79.43602410592875
080,43.65805039123344,-79.42709625610418
084,43.651900616615606,-79.43059234446386
083,43.65650701787874,-79.43179185750658
081,43.65293817760813,-79.42554168262396
172,43.66566329823239,-79.43259129972971
171,43.665660078575236,-79.43630949021247
094,43.67099180559633,-79.43095574621292
171,43.672037686924654,-79.43654788218568
107,43.68032021786113,-79.43589466578017
094,43.67606264566095,-79.43228648890664
092,43.676716132072364,-79.43750873016279
107,43.685286153789804,-79.43702782409426
106,43.69015650999372,-79.43324576328867
108,43.69848610395019,-79.44226606593546
107,43.69382016777182,-79.4396570613055
106,43.69551698872082,-79.43497466244219
102,43.69955724243743,-79.43738788410579
108,43.70246670241685,-79.44256266395683
102,43.70304758458638,-79.43770601576324
032,43.70847634934209,-79.4384301967747
031,43.707174617006395,-79.44319282056013
032,43.71548959856703,-79.44094098340894
031,43.71387339564826,-79.44565316536244
032,43.724982926019415,-79.44373309415379
031,43.72348453807554,-79.448493279111
033,43.73484384872058,-79.44748710350733
032,43.73027654570664,-79.44494816448912
031,43.72921304343375,-79.44988767660571
155,43.74538826255549,-79.45420394597161
033,43.74397876098204,-79.44914808093812
155,43.748301765939814,-79.45509454849585
034,43.75578059481437,-79.45192983495778
033,43.75092142227061,-79.45083685308374
035,43.7689874501135,-79.45033153688885
034,43.7635723128254,-79.45362567940995
035,43.77412683674868,-79.45503210231935
034,43.77103034330135,-79.4577826475003
035,43.7839098590265,-79.45729886666943
034,43.779522281430694,-79.46005175013715
035,43.78880070087939,-79.4589458834009
163,43.630587670466305,-79.4147951885844
163,43.63693863941241,-79.4163175981085
162,43.64202536580377,-79.41653094644032
085,43.63783501593525,-79.42108332649197
084,43.641500865632516,-79.42209123134967
162,43.643953667060984,-79.41769809156243
084,43.64380741672919,-79.42278170011863
081,43.64883799547224,-79.41891918428978
172,43.66270975960332,-79.42283615902318
095,43.66380805753139,-79.41775854130668
080,43.658788558087274,-79.4210003249461
081,43.6539228881787,-79.42048279434795
172,43.667156777395256,-79.42398609677207
095,43.66878785671471,-79.41926290513807
094,43.67244377572615,-79.4237938254622
107,43.68155490429181,-79.43007442842828
106,43.68252215397767,-79.4250763203491
094,43.67743432369045,-79.42507071840687
107,43.68474769939066,-79.43102062429179
106,43.687733011770455,-79.4267780843451
106,43.696159947524315,-79.42909582397468
102,43.70109894050118,-79.43008511936013
101,43.69995221504802,-79.42492882445075
102,43.70474751798466,-79.43086015015312
039,43.710692763879905,-79.42737489118295
032,43.70955905561643,-79.43223896614496
039,43.71792522814148,-79.4290085274989
032,43.71668228994868,-79.43385373646996
039,43.72764645354855,-79.43115590611004
032,43.72644867506634,-79.43601140824045
039,43.73446223213612,-79.43266989054123
038,43.73937263774086,-79.4338084023844
033,43.73735871076123,-79.43875196471011
032,43.732882926421205,-79.43664548293846
038,43.74716431550342,-79.4356110105649
033,43.74593489680299,-79.44045805216889
038,43.75508204724773,-79.43728846866037
034,43.75776954563244,-79.44223883902879
033,43.75277004408653,-79.44201910846763
038,43.76262668718906,-79.43915332031752
037,43.76755365217953,-79.4402582741609
035,43.76675259103925,-79.44397425455969
034,43.76346231683822,-79.44629482726835
037,43.77270360973583,-79.44146047881301
036,43.77763061328915,-79.44259579448467
035,43.775167431637506,-79.44715791398593
036,43.785819162165865,-79.44443512387768
035,43.78504996404026,-79.4493386918207
036,43.79181764290881,-79.44491765424439
035,43.790759752430844,-79.44977685387933
166,43.62537759862198,-79.39987524626171
166,43.628179323254,-79.4016456238628
163,43.63383170446923,-79.40505335058927
164,43.645457645151865,-79.40312667095225
